code_site,libelle_site,type_site,coordonnee_x_site,coordonnee_y_site,code_projection,longitude_site,latitude_site,altitude_site,code_systeme_alti_site,surface_bv,statut_site,premier_mois_etiage_site,premier_mois_annee_hydro_site,influence_generale_site,code_entite_hydro_site,code_troncon_hydro_site,code_commune_site,code_zone_hydro_site,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,grandeur_hydro,date_maj_site,date_premiere_donnee_dispo_site,commentaire_influence_generale_site,commentaire_site,type_contexte_loi_stat_site,type_loi_site,libelle_departement,geometry
Y6035610,La Vaïre à Annot [Pont des Scaffarels],REEL,995803.0,6324298.0,26,6.686495704,43.955528244,648.0,2.0,154.75,1,1,9,1.0,Y6030560,Y6030560,['04008'],Y603,['ANNOT'],['04'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6030560,La Vaïre,http://id.eaufrance.fr/CEA/Y6030560,Q,2023-05-24T00:00:00Z,,Les canaux d'irrigation d'Annot doivent influencer le débit.,"Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",[1],[1],['ALPES-DE-HAUTE-PROVENCE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.686495703520766, 43.955528244224155]}"
Y6035620,La Vaïre à Thorame-Haute [Méailles],REEL,989986.0,6333730.0,26,6.619487113,44.042745601,-999.0,2.0,29.0,1,1,9,1.0,Y6030560,Y6030560,['04219'],Y603,['THORAME-HAUTE'],['04'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6030560,La Vaïre,http://id.eaufrance.fr/CEA/Y6030560,Q,2020-06-26T00:00:00Z,,,,[1],[1],['ALPES-DE-HAUTE-PROVENCE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.619487113207363, 44.04274560079154]}"
Y6042010,Le Var à Entrevaux [Pont-levis],REEL,1005749.0,6324084.0,26,6.81013165,43.94935705,465.0,3.0,674.03,1,1,9,1.0,Y6--0200,Y6040200,['04076'],Y604,['ENTREVAUX'],['04'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6--0200,Le Var,http://id.eaufrance.fr/CEA/Y6--0200,Q,2023-05-24T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",[1],[1],['ALPES-DE-HAUTE-PROVENCE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.810131649980604, 43.94935705015675]}"
Y6115010,Le Cians à Rigaud [Cadiera],REEL,1018626.0,6334237.0,26,6.976701348,44.034909736,983.0,2.0,74.95,1,9,1,1.0,Y6110500,Y6110500,['06101'],Y611,['RIGAUD'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6110500,Le Cians,http://id.eaufrance.fr/CEA/Y6110500,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.976701347937381, 44.03490973624599]}"
Y6122010,Le Var à Malaussène [Usine hyd. de la Courbaisse],REEL,1034403.0,6322135.0,26,7.165293332,43.918821759,190.0,3.0,1083.13,1,1,9,1.0,Y6--0200,Y6120200,['06078'],Y612,['MALAUSSENE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6--0200,Le Var,http://id.eaufrance.fr/CEA/Y6--0200,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.165293332144833, 43.91882175905476]}"
Y6125010,[Le vallon de Fraissinet [source]] à Ascros,SOURCE,1022153.0,6323028.0,26,7.013540944,43.932554481,800.0,0.0,2.5,1,1,9,1.0,00000000,00000000,['06005'],Y612,['ASCROS'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2020-06-26T00:00:00Z,,,,[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.013540943644689, 43.93255448138367]}"
Y6125012,Le Var à Malaussène [Pont Auguste Dubois],REEL,1030616.6029441,6323550.2070345,26,7.119135027,43.933327151,250.0,0.0,1057.99,1,1,9,1.0,Y6--0200,Y6120200,['06078'],Y612,['MALAUSSENE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6--0200,Le Var,http://id.eaufrance.fr/CEA/Y6--0200,Q,2023-05-24T00:00:00Z,,,"Le pont Auguste Dubois présente une section beaucoup plus stable tout en restant proche de la station historique (perte de 23km²par rapport à la surface de 1080km² au pont de la centrale hydraulique soit environ 2 %) et prenant en compte notamment les apports de la Roudoule et du Cians en aval d'Entrevaux.  Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.1191350273186425, 43.93332715088172]}"
Y6205810,Le Vallon de Saint-Dalmas à Saint-Dalmas-le-Selvage,REEL,1008083.0,6361147.0,26,6.861741302,44.281527977,1500.0,2.0,24.98,2,9,1,1.0,Y6200580,Y6200580,['06119'],Y620,['SAINT-DALMAS-LE-SELVAGE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6200580,Vallon de St-Dalmas,http://id.eaufrance.fr/CEA/Y6200580,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.861741301610206, 44.28152797695962]}"
Y6205813,La Tinée à Saint-Étienne-de-Tinée [Pont de la Belloire],REEL,1013959.0,6357980.0,26,6.933298965,44.250446342,1110.0,0.0,167.0,1,1,9,1.0,Y62-0400,Y6200400,['06120'],Y620,['SAINT-ETIENNE-DE-TINEE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y62-0400,La Tinée,http://id.eaufrance.fr/CEA/Y62-0400,Q,2020-06-26T00:00:00Z,,,LES VALEURS PUBLIEES REPRESENTENT LES DEBITS NATURELS DE LA TINEE A SAINT ETIENNE DE TINEE. EXPLOITATION DE LA STATION : - A COMPTER DE 06/49 PAR EDF-REH ALPES SUD - DEPUIS 1975 PAR EDF DTG (EXPLOITATION ARRETEE EN JUILLET 1991).,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.933298964615872, 44.250446342275815]}"
Y6224010,La Tinée à Saint-Sauveur-sur-Tinée [Route Chapelle Sainte-Blaise],REEL,1028636.807666,6340287.5380104,26,7.105345242,44.08468562,485.0,3.0,480.48,2,1,9,2.0,Y62-0400,Y6220400,['06129'],Y622,['SAINT-SAUVEUR-SUR-TINEE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y62-0400,La Tinée,http://id.eaufrance.fr/CEA/Y62-0400,Q,2023-05-24T00:00:00Z,,Barrage EDF en amont avec dérivation et contrôle du débit.,"Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.105345242477007, 44.08468561996442]}"
Y6224020,"La Tinée à Massoins [Le Bancairon, usine]",REEL,1027656.0,6344972.0,26,7.096147841,44.127249235,653.0,2.0,449.76,1,9,1,1.0,Y62-0400,Y6220400,['06082'],Y622,['MASSOINS'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y62-0400,La Tinée,http://id.eaufrance.fr/CEA/Y62-0400,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.096147840724076, 44.127249235344934]}"
Y6234020,La Tinée à Tournefort [Pont de la Lune],REEL,1034276.0,6324275.0,26,7.165119095,43.938114233,221.0,2.0,704.9,2,1,9,3.0,Y62-0400,Y6230400,['06146'],Y623,['TOURNEFORT'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y62-0400,La Tinée,http://id.eaufrance.fr/CEA/Y62-0400,Q,2023-06-02T00:00:00Z,,Barrage EDF en amont qui dérive une grande partie de la rivière (9/10).,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.165119095099979, 43.93811423334525]}"
Y6234023,La Tinée à Tournefort [Vieux Pont],REEL,1033762.0,6325342.0,26,7.159426118,43.947947203,241.0,0.0,697.0,2,1,9,3.0,Y62-0400,Y6230400,['06146'],Y623,['TOURNEFORT'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y62-0400,La Tinée,http://id.eaufrance.fr/CEA/Y62-0400,Q,2023-05-24T00:00:00Z,,"Débit influencé par un barrage EDF situé en amont, qui dérive une grande partie de la rivière. Le débit minimum du cours d'eau est contrôlé (minimum 1 m3/s)donc pas de signification hydrologique en BE.","Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.159426118369193, 43.94794720267028]}"
Y6234024,La Tinée à la Tour [Pont de la Lune - QNR],REEL,1034275.0,6324276.0,26,7.165107315,43.938123695,,,705.0,1,1,9,0.0,Y62-0400,Y6230400,['06144'],Y623,['TOUR'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y62-0400,La Tinée,http://id.eaufrance.fr/CEA/Y62-0400,Q,2020-06-26T00:00:00Z,,Attention: il s'agit d'un débit naturel reconstitué (QNR),LES VALEURS PUBLIEES REPRESENTENT LES DEBITS NATURELS RECONSTITUES DE LA TINEE AU PONT DE LA LUNE. CES DEBITS SONT OBTENUS PAR LA SOMME : Q.TURBINES COURBAISSE + Q.REELS MESURES AU PONT DE LA LUNE.,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.165107314715623, 43.93812369490273]}"
Y6240001,Le Var à Malaussène [La Mescla - QNR],REEL,1036847.0,6321062.0,26,7.194969151,43.90801506,170.0,3.0,1830.0,1,1,9,1.0,Y6--0200,Y6240200,['06078'],Y624,['MALAUSSENE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6--0200,Le Var,http://id.eaufrance.fr/CEA/Y6--0200,Q,2020-06-26T00:00:00Z,,Attention: il s'agit d'un débit naturel reconstitué (QNR),LES VALEURS PUBLIEES REPRESENTENT LES DEBITS NATURELS DU VAR A LA PRISE D'EAU DE LA MESCLA EN AVAL DU CONFLUENT AVEC LA TINEE. DEBITS OBTENUS PAR LA SOMME : Q.TURBINES A PLAN DU VAR + Q.RESTITUES ou Q.DEVERSES A LA PRISE DE LA MESCLA.,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.194969150873683, 43.90801505997491]}"
Y6334020,La Vésubie à Utelle [Sainte-Thérèse],REEL,1042864.0,6324522.0,26,7.272086874,43.936206757,265.0,3.0,345.5,2,1,9,3.0,Y63-0400,Y6330400,['06151'],Y633,['UTELLE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y63-0400,La Vésubie,http://id.eaufrance.fr/CEA/Y63-0400,Q,2023-06-02T00:00:00Z,,Barrage en amont qui dérive une partie de la rivière.,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.272086874058491, 43.93620675682809]}"
Y6334030,La Vésubie à Utelle [Saint-Jean-la-Rivière],REEL,1042865.0,6324523.0,26,7.272099983,43.936215257,,,345.5,1,9,1,1.0,Y63-0400,Y6330400,['06151'],Y633,['UTELLE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y63-0400,La Vésubie,http://id.eaufrance.fr/CEA/Y63-0400,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.272099983227381, 43.93621525656928]}"
Y6334040,La Vésubie à Utelle [Pont du Cros],REEL,1039937.6460123,6317968.9505398,26,7.231323421,43.878735919,180.0,3.0,382.36,1,1,9,2.0,Y63-0400,Y6330400,['06151'],Y633,['UTELLE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y63-0400,La Vésubie,http://id.eaufrance.fr/CEA/Y63-0400,Q,2023-05-24T00:00:00Z,,Prise d';eau en amont.,"Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.231323421143604, 43.87873591896208]}"
Y6334050,La Vésubie à Levens [Plan du Var],REEL,1038497.0,6316059.0,26,7.212158291,43.862265245,145.0,2.0,388.2,1,9,1,1.0,Y63-0400,Y6330400,['06075'],Y633,['LEVENS'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y63-0400,La Vésubie,http://id.eaufrance.fr/CEA/Y63-0400,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.212158291314599, 43.86226524483976]}"
Y6424010,L'Esteron à Sigale [Pont du Coude],REEL,1017949.0,6315290.0,26,6.956427456,43.864914511,371.0,3.0,261.87,1,1,9,1.0,Y64-0400,Y6420400,['06135'],Y642,['SIGALE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y64-0400,L'Esteron,http://id.eaufrance.fr/CEA/Y64-0400,Q,2023-05-24T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.956427456179911, 43.86491451100057]}"
Y6425110,Le Vallon de Végay [source haute] à Aiglun,SOURCE,1016226.0,6312253.0,26,6.933141875,43.838392592,945.0,2.0,,1,1,9,1.0,Y6420510,Y6420510,['06001'],Y642,['AIGLUN'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6420510,Vallon de Végay,http://id.eaufrance.fr/CEA/Y6420510,Q,2020-06-26T00:00:00Z,,,,[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.933141874727013, 43.83839259225585]}"
Y6425120,Le Vallon de Végay [source moyenne] à Aiglun,SOURCE,1016111.0,6312339.0,26,6.931767113,43.839217068,900.0,2.0,,1,1,9,1.0,Y6420510,Y6420510,['06001'],Y642,['AIGLUN'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6420510,Vallon de Végay,http://id.eaufrance.fr/CEA/Y6420510,Q,2020-06-26T00:00:00Z,,,,[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.931767112970405, 43.83921706832397]}"
Y6425130,Le Vallon de Végay [source basse] à Aiglun,SOURCE,1016025.0,6312445.0,26,6.930764794,43.8402083,880.0,2.0,,1,1,9,1.0,Y6420510,Y6420510,['06001'],Y642,['AIGLUN'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6420510,Vallon de Végay,http://id.eaufrance.fr/CEA/Y6420510,Q,2020-06-26T00:00:00Z,,,,[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.930764794296563, 43.84020830030081]}"
Y6425140,Le Vallon de Végay à Aiglun [Vascognes],REEL,1015454.0,6313503.0,26,6.924327785,43.84997303,450.0,2.0,3.62,1,1,9,1.0,Y6420510,Y6420510,['06001'],Y642,['AIGLUN'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6420510,Vallon de Végay,http://id.eaufrance.fr/CEA/Y6420510,Q,2020-06-26T00:00:00Z,,,,[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.924327785013834, 43.84997302974742]}"
Y6434010,L'Esteron au Broc [La Clave],REEL,1034122.3825109,6314035.5083273,26,7.156498802,43.846166316,127.0,2.0,441.0,1,1,9,1.0,Y64-0400,Y6430400,['06025'],Y643,['BROC'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y64-0400,L'Esteron,http://id.eaufrance.fr/CEA/Y64-0400,Q,2023-05-24T00:00:00Z,,,"Régime hydrologique de type méditerranéen non influencé. L'Esteron est le second affluent du Var par son bassin versant, après la Tinée, mais sans doute le premier en débit compte tenu de l'importance de ses crues. Une bonne connaissance du régime de cet affluent est essentielle dans la compréhention de l'hydrologie du Var.  Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.156498801925416, 43.84616631609043]}"
Y6434020,L'Esteron à Gilette [Pont de la Cerise],REEL,1031023.0,6314734.0,26,7.118465335,43.853904292,190.0,2.0,366.78,1,1,9,1.0,Y64-0400,Y6430400,['06066'],Y643,['GILETTE'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y64-0400,L'Esteron,http://id.eaufrance.fr/CEA/Y64-0400,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.118465335356754, 43.85390429154009]}"
Y6435810,Le Bouyon à Bouyon [La Clave],REEL,1033011.0,6313364.0,26,7.142260728,43.840657027,175.0,2.0,35.34,1,1,9,1.0,Y6430580,Y6430580,['06022'],Y643,['BOUYON'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6430580,Le Bouyon,http://id.eaufrance.fr/CEA/Y6430580,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.1422607284237145, 43.84065702729357]}"
Y6435820,Le Bouyon à Bézaudun-les-Alpes [La Gravière],REEL,1028739.0,6309905.0,26,7.086992678,43.811574168,767.0,2.0,14.77,1,1,9,1.0,Y6430580,Y6430580,['06017'],Y643,['BEZAUDUN-LES-ALPES'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6430580,Le Bouyon,http://id.eaufrance.fr/CEA/Y6430580,Q,2023-06-02T00:00:00Z,,,"Mise à jour de la ""Surface de bassin versant topographique"" - Juin 2023 - Source BNBV",[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.086992677917967, 43.81157416752387]}"
Y6435830,Le Bouyon à Bouyon [prise usine],REEL,1030320.0,6310637.0,26,7.107085771,43.817414639,760.0,2.0,,2,1,9,1.0,Y6430580,Y6430580,['06022'],Y643,['BOUYON'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6430580,Le Bouyon,http://id.eaufrance.fr/CEA/Y6430580,Q,2020-06-26T00:00:00Z,,,,[1],[1],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.107085770966494, 43.81741463918836]}"
Y6435832,Le Var à Bonson [Digue Bonson],REEL,1037160.0666162,6314289.6296086,26,7.194384785,43.847005137,,,,1,6,10,3.0,Y6--0200,Y6430200,['06021'],Y643,['BONSON'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6--0200,Le Var,http://id.eaufrance.fr/CEA/Y6--0200,Q,2020-12-23T00:00:00Z,,,,,,['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.1943847848388085, 43.84700513711783]}"
Y6442010,Le Var à Nice [Pont Napoléon III],REEL,1038707.4823096,6294019.2943424,26,7.200198019,43.664118981,3.0,2.0,2811.85,1,1,9,1.0,Y6--0200,Y6440200,"['06088', '06088']",Y644,"['NICE', 'NICE']","['06', '06']","['93', '93']","[""PROVENCE-ALPES-COTE D'AZUR"", ""PROVENCE-ALPES-COTE D'AZUR""]",Y6--0200,Le Var,http://id.eaufrance.fr/CEA/Y6--0200,Q,2023-05-24T00:00:00Z,,,"Le Var présente un régime hydrologique complexe que nous devons à deux alimentations différentes : - alpestre, de type nival en amont, - méditerranéenne pluviale, sur le cour inférieur. Le débit d'étiage est perturbé par les turbinages des microcentrales au fil de l'eau et les différents pompages dans la nappe. Le cours d'eau s'est déplacé en rive droite à la fin de l'année 1999, alors que la station était en rive gauche puis de nouvelles crues importantes sont intervenues en novembre 2000.  Mise à jour de la ""Surface de bassin versant topographique"" - mai 2023 - Source BNBV",[1],[1],"['ALPES-MARITIMES', 'ALPES-MARITIMES']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.200198019416485, 43.66411898115632]}"
Y6517010,Le ruisseau de Caïnéa [source] à Lucéram,SOURCE,1049805.0,6318816.0,26,7.354481365,43.881522184,600.0,2.0,2.0,1,1,9,1.0,Y6511140,Y6511140,['06077'],Y651,['LUCERAM'],['06'],['93'],"[""PROVENCE-ALPES-COTE D'AZUR""]",Y6511140,Ruisseau de Caïnéa,http://id.eaufrance.fr/CEA/Y6511140,Q,2020-06-26T00:00:00Z,,,,[1],[2],['ALPES-MARITIMES'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.354481364801119, 43.88152218442182]}"
Y6535810,[La source Marie] à Monaco,REEL,1057253.0,6304516.0,26,7.437010806,43.749307876,3.0,0.0,3.0,1,1,9,1.0,00000000,00000000,['99138'],Y653,,,,,00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2020-06-26T00:00:00Z,,,,[1],[1],,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.437010806006892, 43.74930787612447]}"
Y6536010,[Le vallon de Moneghetti] à Monaco [Sainte-Devôte],REEL,1056043.0,6303148.0,26,7.421064012,43.737627689,10.0,0.0,,1,1,9,1.0,00000000,00000000,['99138'],Y653,,,,,00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2020-06-26T00:00:00Z,,,,[1],[1],,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.421064012108625, 43.73762768943833]}"
Y6536210,[Le vallon de Saint-Roman] à Monaco [Saint-Roman],REEL,1057334.0,6304605.0,26,7.438076754,43.750066541,-999.0,0.0,,1,1,9,1.0,00000000,00000000,['99138'],Y653,,,,,00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2020-06-26T00:00:00Z,,,,[1],[1],,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.438076754145406, 43.750066541323534]}"
Y6536220,[Le vallon de Saint-Roman] à Monaco [Testimonio],REEL,1057334.0,6304605.0,26,7.438076754,43.750066541,13.0,0.0,,1,1,9,1.0,00000000,00000000,['99138'],Y653,,,,,00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2020-06-26T00:00:00Z,,,,[1],[1],,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.438076754145406, 43.750066541323534]}"
Y6536410,[Le vallon de la Rousse] à Monaco,REEL,1056901.0,6304259.0,26,7.432469234,43.747176701,40.0,0.0,,1,1,9,1.0,00000000,00000000,['99138'],Y653,,,,,00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2020-06-26T00:00:00Z,,,,[1],[1],,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.432469234217535, 43.747176701318594]}"
Y6536610,[Le vallon de la Noix] à Monaco,REEL,1056769.0,6303961.0,26,7.430625878,43.744565993,50.0,0.0,,1,1,9,1.0,00000000,00000000,['99138'],Y653,,,,,00000000,,http://id.eaufrance.fr/CEA/00000000,Q,2020-06-26T00:00:00Z,,,,[1],[1],,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.430625878032455, 43.74456599314918]}"
